map,tick,killer_steamid,killer,kill_victim_steamid,weapon,attacker_X,attacker_Y,attacker_Z,victim_X,victim_Y,victim_Z,enemy_visible,viewX,viewY,aimDelta,distance,log_aimDelta,aimDelta_diff
de_ancient,55791,7.656119797375781e+16,arrozdoce,76561198014259100,galilar,-1911.592041015625,955.4768676757812,52.03125,-1977.1446533203125,1138.0694580078125,74.02025604248047,False,-121.9373,-2.4414,693994.0,195.24526988090108,13.450220034852038,-0.4689701268288129
de_ancient,56796,7.656119797375781e+16,arrozdoce,76561197995817500,m4a1_silencer,-2073.3642578125,723.0929565429688,52.03794097900391,-859.5652465820312,1081.4019775390625,66.03125,True,-28.9967,535083,0.2557,1265.6576183504762,0.2276931860127811,-13.222526848839257
de_dust2,62516,7.656119797375781e+16,arrozdoce,76561198014259100,ak47,-1662.9061279296875,1668.2896728515625,2.4657766819000244,-1127.9783935546875,2543.834716796875,43.65726089477539,True,95.9155,2665328,0.0864,1026.8512761604911,0.08286947782229463,-0.14482370819048646
de_train,63910,7.656119797375781e+16,arrozdoce,76561198014259100,galilar,1117.025390625,528.1004028320312,-211.96875,472.6223754882813,-196.03314208984372,-176.71868896484375,True,4.0001,0.0549,0.0,969.9830944925781,0.0,-0.08286947782229463
de_train,89582,7.656119797375781e+16,arrozdoce,76561197995817500,mac10,-966.1396484375,-324.154052734375,18.03125,-933.3964233398438,-746.0093994140625,-153.96875,True,-58.8177,2.1176,0.2003,456.74725211218856,0.18257152554916198,0.18257152554916198
de_dust2,93795,7.656119797375781e+16,arrozdoce,76561197995817500,m4a1_silencer,-500.8403930664063,2199.790283203125,-122.7451171875,-478.282470703125,1447.6126708984375,-89.609375,True,-89.7590,-1.8632,0.0591,753.2449785587987,0.05741949086748648,-0.1251520346816755
de_dust2,100919,7.656119797375781e+16,arrozdoce,76561198044045100,m4a1_silencer,491.7952880859375,2715.53564453125,96.14869689941406,953.1712646484376,2644.847412109375,96.37974548339844,True,-134.5224,5.1042,0.9342,466.75975762203177,0.6596938043007258,0.6022743134332393
de_ancient,107164,7.656119797375781e+16,arrozdoce,76561198044045100,m4a1_silencer,-77.232421875,-728.8455810546875,153.03125,-1049.329345703125,-787.03173828125,36.55210113525391,True,2553168,1417660,0.5369,980.7779821800412,0.4297674006311293,-0.2299264036695965
de_ancient,107208,7.656119797375781e+16,arrozdoce,76561198080114500,m4a1_silencer,-78.33782958984375,-711.0278930664062,155.42088317871094,-1133.5560302734375,-787.0313110351562,40.51490020751953,True,6.1166,2886056,0.2528,1064.1735551682486,0.22538104625440164,-0.20438635437672764
de_train,107210,7.656119797375781e+16,arrozdoce,76561198044045100,famas,400.7871398925781,-1003.88232421875,-172.7626953125,-313.13623046875,-1353.2403564453125,-350.96875,True,-166.0669,715206,0.67,814.5520310922919,0.5128236264286639,0.2874425801742622
de_dust2,121426,7.656119797375781e+16,arrozdoce,76561198080114500,galilar,-2035.0208740234373,1866.9970703125,0.4792861938476562,-1884.13134765625,1814.0313720703125,18.901042938232425,True,79.9334,243254,0.6651,160.97321354544007,0.509885181688934,-0.0029384447397298175
de_train,129522,7.656119797375781e+16,arrozdoce,76561198044045100,m4a1_silencer,935.7951049804688,16.368675231933594,-211.96875,1513.9505615234375,-6.34344482421875,-211.96875,False,17.3457,2434099,0.1996,578.6013932992676,0.18198816789271696,-0.32789701379621705
de_train,130104,7.656119797375781e+16,arrozdoce,76561198055109000,m4a1_silencer,625.8455200195312,362.8117370605469,-215.96875,-669.8973999023438,427.3122863769531,-215.96875,True,177.8611,0.6544,0.0,1297.347307157873,0.0,-0.18198816789271696
de_ancient,130679,7.656119797375781e+16,arrozdoce,76561197995817500,ak47,-140.225341796875,-293.966552734375,67.84307861328125,-567.6176147460938,-106.06494140625,60.5274543762207,True,177.9796,5.0599,0.8898,466.9311393282559,0.6364710033663885,0.6364710033663885
de_dust2,131856,7.656119797375781e+16,arrozdoce,76561198080114500,ak47,-468.2505493164063,1648.478759765625,-125.29901123046876,-578.0430297851562,2120.807373046875,-118.87335205078124,True,53.4142,18.9645,870406.0,484.96391287142484,13.676716197330888,13.0402451939645
de_ancient,133388,7.656119797375781e+16,arrozdoce,76561198055109000,usp_silencer,1322.98095703125,581.98046875,129.37014770507812,849.7144775390625,-3.54974365234375,130.901123046875,True,156.7038,1.1824,1307205.0,752.8805576798753,14.083402593040622,0.40668639570973397
